Id,OwnerUserId,Score,ViewCount,CommentCount
1263,88.0,3,,7
1264,447.0,11,,1
1265,643.0,2,,1
1266,253.0,10,7210.0,3
1268,170.0,10,2056.0,4
1269,223.0,2,,1
1270,749.0,3,426.0,0
1271,485.0,4,,3
1272,,0,256.0,0
1273,666.0,3,,3
1274,273.0,6,579.0,3
1275,,1,,3
1276,61.0,4,,0
1277,159.0,5,,3
1278,588.0,3,5222.0,2
1279,183.0,2,,0
1280,553.0,71,,2
1281,74.0,0,,0
1282,279.0,4,,2
1283,485.0,0,,0
1284,196.0,2,,1
1285,183.0,1,,1
1286,196.0,4,3092.0,7
1287,10229.0,7,,2
1288,438.0,6,,1
1289,760.0,7,1139.0,8
1290,88.0,0,,3
1291,8.0,11,,5
1292,217.0,11,2663.0,0
1293,59.0,0,576.0,1
1294,88.0,1,,3
1295,159.0,9,,5
1296,762.0,9,1345.0,0
1297,495.0,15,,5
1298,,2,,2
1299,438.0,6,,0
1302,,1,,0
1304,56.0,3,,2
1305,713.0,1,92.0,1
1306,449.0,8,,0
1307,247.0,2,,0
1308,765.0,17,4654.0,4
1309,5.0,2,,3
1311,,1,,6
1312,643.0,1,,3
1313,279.0,3,,0
1315,775.0,17,2208.0,7
1316,,4,,5
1317,776.0,7,,1
1318,247.0,7,,2
1319,61.0,9,,4
1320,778.0,3,,0
1321,776.0,6,535.0,2
1322,88.0,6,,2
1324,1356.0,4,293.0,0
1325,603.0,9,,0
1326,71.0,7,,2
1327,582.0,3,,3
1328,781.0,6,,0
1330,521.0,43,,1
1331,253.0,4,,0
1332,521.0,15,,3
1333,521.0,72,,0
1334,521.0,4,,2
1335,729.0,4,,2
1336,521.0,7,,1
1337,521.0,69,66972.0,3
1338,521.0,28,,3
1339,781.0,2,,1
1340,781.0,15,,4
1341,781.0,4,,0
1342,,1,,0
1343,183.0,6,,0
1344,25.0,5,,0
1345,782.0,1,,0
1346,287.0,66,,1
1347,521.0,10,,0
1348,521.0,1,,0
1349,521.0,13,,2
1350,189.0,1,1178.0,1
1351,789.0,5,,0
1352,144.0,10,864.0,0
1353,339.0,10,,0
1354,521.0,1,,0
1355,114.0,5,324.0,7
1356,114.0,51,,2
1357,,1,588.0,0
1358,650.0,12,415.0,0
1359,253.0,2,,3
1360,778.0,14,,2
1361,778.0,11,,0
1362,88.0,2,,0
1363,114.0,2,,0
1364,8.0,6,,1
1365,89.0,8,,3
1366,247.0,4,,0
1367,634.0,46,,1
1368,,11,,3
1369,791.0,0,172.0,1
1370,,5,,1
1371,666.0,59,,1
1372,88.0,2,,1
1373,88.0,1,,0
1374,88.0,7,,3
1375,253.0,18,,1
1376,795.0,4,464.0,2
1377,236.0,30,,1
1378,71.0,8,219.0,2
1379,795.0,0,,0
1380,795.0,3,1055.0,0
1381,795.0,4,,0
1382,159.0,36,,0
1383,799.0,0,429.0,3
1384,183.0,5,,0
1385,438.0,9,1034.0,2
1386,795.0,11,3026.0,3
1387,795.0,5,,0
1388,,105,,1
1389,189.0,4,1387.0,0
1390,485.0,4,,2
1391,183.0,8,,4
1392,582.0,7,,0
1393,352.0,4,,3
1395,807.0,4,436.0,0
1396,319.0,3,,1
1397,603.0,2,,1
1398,812.0,0,,0
1399,364.0,7,1369.0,0
1401,601.0,6,,0
1402,438.0,3,,0
1403,666.0,0,,0
1404,352.0,3,,0
1405,,3,4936.0,2
1406,352.0,19,,7
1407,189.0,5,,0
1408,61.0,4,,4
1409,183.0,5,,0
1410,183.0,2,,1
1411,183.0,13,,0
1412,196.0,3,575.0,1
1413,196.0,2,529.0,1
1414,603.0,0,,7
1415,223.0,1,,0
1416,251.0,2,,0
1417,223.0,5,,0
1418,251.0,4,,0
1419,251.0,3,,1
1420,251.0,3,,0
1421,601.0,1,,10
1423,749.0,61,,2
1424,1356.0,4,876.0,3
1425,805.0,11,,3
1426,319.0,28,,0
1427,394.0,2,463.0,0
1428,159.0,5,,3
1429,795.0,1,,1
1430,352.0,6,1368.0,2
1431,223.0,4,,6
1432,196.0,26,15463.0,3
1433,438.0,24,,2
1434,830.0,3,,1
1435,521.0,17,,4
1436,830.0,29,,0
1437,,1,464.0,0
1438,8.0,1,,1
1439,665.0,2,,1
1440,183.0,0,,0
1441,352.0,3,468.0,2
1442,159.0,11,,0
1443,521.0,6,,2
1444,159.0,66,28878.0,5
1445,223.0,4,,0
1446,,24,,1
1447,6967.0,13,7960.0,2
1448,,5,,2
1449,223.0,27,,0
1450,485.0,21,,4
1451,5.0,8,,1
1452,251.0,15,,8
1453,251.0,3,,0
1454,247.0,1,87.0,1
1455,253.0,7,2435.0,0
1456,251.0,8,,4
1457,,1,,1
1458,148.0,23,2431.0,1
1459,833.0,4,2209.0,0
1460,834.0,1,1017.0,0
1461,,0,,1
1462,6967.0,3,1515.0,1
1463,601.0,22,,1
1464,334.0,3,,0
1465,279.0,2,,1
1466,56.0,4,,2
1467,291.0,7,,1
1468,223.0,8,,2
1469,511.0,3,174.0,2
1470,561.0,11,,5
1471,840.0,4,3221.0,1
1472,159.0,4,,2
1473,251.0,6,,1
1474,291.0,2,,3
1475,,13,2537.0,0
1476,319.0,18,,2
1477,,1,,0
1478,795.0,3,543.0,2
1479,,1,,2
1480,394.0,1,,0
1481,226.0,1,,1
1482,251.0,1,,1
1483,251.0,6,,4
1484,339.0,5,,1
1485,851.0,4,543.0,0
1486,438.0,9,,0
1487,213.0,1,145.0,0
1488,213.0,1,,1
1489,196.0,1,,1
1490,213.0,1,,0
1491,5.0,10,,3
1492,167.0,10,,1
1493,852.0,4,261.0,3
1494,8.0,3,,0
1495,665.0,11,310.0,0
1496,8.0,11,,0
1497,159.0,7,,1
1498,94.0,1,,1
1499,22.0,3,,2
1500,22.0,2,,1
1501,114.0,3,210.0,8
1502,394.0,1,,4
1503,5.0,1,,1
1504,5.0,4,,0
1505,287.0,1,,0
1506,251.0,1,,0
1507,6967.0,0,385.0,10
1508,,0,,0
1509,226.0,1,,1
1510,251.0,1,,0
1511,601.0,5,,6
1512,61.0,4,,0
1513,125.0,1,,0
1514,856.0,5,,2
1515,795.0,2,,0
1516,858.0,17,,2
1517,857.0,2,1368.0,3
1518,,2,,3
1519,830.0,6,3708.0,0
1520,862.0,6,1448.0,1
1521,485.0,14,5188.0,3
1522,183.0,5,,1
1523,74.0,5,,5
1524,339.0,4,,0
1525,74.0,11,13526.0,3
1526,223.0,2,,1
1527,183.0,18,,6
1528,17.0,4,,0
1529,8.0,8,498.0,2
1530,609.0,2,,0
1531,588.0,4,8479.0,1
1532,251.0,15,,2
1533,339.0,3,,0
1534,867.0,2,116.0,0
1536,,1,764.0,0
1537,8.0,7,,3
1538,650.0,13,1029.0,2
1539,223.0,10,,4
1540,870.0,4,4100.0,0
1541,869.0,3,,0
1542,125.0,1,658.0,0
1543,,6,,0
1544,601.0,1,,2
1545,702.0,4,,0
1546,5.0,5,,1
1547,339.0,7,,0
1548,873.0,4,,0
1549,8.0,2,,0
1550,873.0,0,,0
1551,5.0,8,,4
1552,,31,,2
1553,251.0,2,,0
1554,795.0,0,,0
1555,559.0,4,3375.0,2
1556,559.0,7,968.0,0
1557,795.0,7,489.0,0
1558,880.0,8,,1
1559,880.0,-4,,3
1560,223.0,6,,2
1561,876.0,1,532.0,0
1562,,4,831.0,0
1563,511.0,0,,0
1564,,6,4585.0,0
1565,601.0,0,,0
1566,881.0,2,,0
1567,196.0,3,,0
1568,572.0,5,,0
1569,511.0,5,,4
1570,159.0,6,,2
1571,291.0,4,926.0,0
1572,,1,,2
1573,319.0,4,,8
1576,776.0,65,34617.0,4
1577,334.0,17,,0
1579,183.0,60,,3
1580,183.0,12,7655.0,2
1581,287.0,9,,3
1582,251.0,11,,3
1583,196.0,3,357.0,0
1584,339.0,12,,0
1585,159.0,6,,1
1586,601.0,4,,2
1587,887.0,4,,2
1588,8.0,4,,1
1589,601.0,3,,3
1590,888.0,0,591.0,2
1593,521.0,2,,0
1594,702.0,2,,4
1595,890.0,192,60964.0,3
1596,183.0,7,,0
1597,183.0,26,,2
1598,8.0,40,,4
1599,449.0,4,,1
1600,319.0,20,,1
1601,445.0,6,4097.0,0
1602,887.0,38,,2
1603,,1,,3
1604,847.0,4,412.0,0
1605,666.0,1,,2
1607,251.0,2,,2
1608,279.0,2,,2
1609,251.0,6,,2
1610,110.0,38,11197.0,11
1611,572.0,26,1460.0,1
1612,251.0,3,,1
1613,5.0,3,,1
1614,601.0,11,,2
1615,394.0,12,,0
1616,900.0,50,,7
1617,364.0,1,,0
1618,,3,,2
1619,830.0,6,,3
1620,110.0,9,,0
1621,511.0,7,427.0,3
1622,795.0,1,294.0,1
1623,,5,,0
1624,850.0,3,365.0,0
1625,,3,,0
1626,394.0,0,,0
1627,,5,,0
1628,183.0,7,,0
1629,183.0,6,,0
1630,159.0,27,,0
1631,183.0,3,,0
1632,251.0,164,,5
1633,830.0,3,,0
1634,419.0,4,,0
1635,196.0,3,,1
1636,196.0,3,,2
1637,199.0,20,6142.0,1
1638,199.0,5,,1
1639,159.0,17,,2
1641,702.0,5,,0
1642,702.0,6,,2
1643,442.0,8,,3
1644,887.0,18,,1
1645,1356.0,14,6412.0,1
1646,183.0,7,1032.0,3
1647,159.0,8,,1
1648,5.0,18,,1
1649,364.0,5,470.0,0
1650,,4,,0
1651,,5,909.0,3
1652,702.0,6,,0
1653,485.0,6,,6
1654,,3,,2
1655,919.0,6,,0
1656,334.0,2,,0
1657,919.0,4,,0
1658,887.0,5,,3
1659,919.0,2,,1
1660,559.0,8,649.0,0
1661,,2,546.0,1
1662,,1,,3
1663,927.0,2,,0
1664,8.0,0,,4
1665,8.0,4,,1
1666,919.0,4,,0
1667,110.0,4,1121.0,0
1668,110.0,12,1518.0,0
1669,74.0,1,,1
1670,110.0,1,,0
1671,110.0,1,,0
1672,110.0,1,,0
1673,110.0,1,,0
1674,511.0,4,294.0,1
1675,110.0,1,,0
1676,110.0,7,1484.0,9
1677,183.0,2,,1
1678,183.0,6,,1
1679,,0,,0
1680,485.0,3,,0
1681,511.0,3,274.0,2
1682,887.0,4,,0
1683,887.0,1,,0
1684,939.0,3,,2
1685,799.0,0,,0
1686,334.0,10,,1
1687,937.0,2,242.0,0
1688,573.0,4,,0
1689,144.0,2,,0
1690,942.0,3,,0
1691,,0,,1
1692,495.0,8,,1
1693,251.0,2,,1
1694,942.0,9,,0
1695,8.0,4,,0
1696,942.0,5,,1
1697,389.0,2,,0
1698,511.0,2,,0
1699,862.0,5,923.0,3
1700,139.0,4,,0
1701,881.0,1,,1
1702,88.0,2,,1
1706,5.0,2,,1
1708,952.0,2,915.0,3
1709,198.0,4,858.0,5
1710,582.0,3,,1
1711,582.0,0,,0
1712,88.0,0,,0
1713,339.0,9,2141.0,0
1714,957.0,3,,3
1715,,5,,1
1716,8.0,1,,1
1717,339.0,2,,2
1718,919.0,7,,1
1719,59.0,7,884.0,1
1720,159.0,7,,4
1721,282.0,0,,0
1722,959.0,2,,0
1723,805.0,8,,4
1724,805.0,5,,0
1725,183.0,2,,1
1726,128.0,27,,6
1727,961.0,1,,0
1728,438.0,3,,0
1729,913.0,6,1566.0,1
1730,251.0,7,,1
1731,183.0,3,,1
1732,887.0,3,,0
1733,887.0,3,,0
1734,961.0,4,,0
1735,962.0,4,1665.0,2
1736,172.0,17,2791.0,2
1737,,10,2923.0,1
1738,279.0,8,,0
1739,279.0,10,,2
1740,364.0,3,,1
1741,8.0,15,,0
1742,247.0,4,,0
1743,887.0,3,,2
1744,183.0,1,,0
1745,729.0,7,,0
1746,251.0,5,,0
1747,857.0,0,,1
1748,196.0,0,,0
1749,196.0,5,372.0,0
1750,196.0,1,,0
1751,,3,,1
1753,968.0,1,1164.0,5
1754,71.0,5,,3
1755,8.0,2,,1
1756,795.0,3,,0
1757,569.0,6,474.0,0
1758,,0,,4
1759,,1,,0
1760,74.0,36,,0
1761,253.0,22,2240.0,0
1762,279.0,0,,4
1763,183.0,16,,7
1764,144.0,17,1101.0,6
1765,88.0,8,,0
1766,419.0,1,,0
1767,521.0,2,,0
1769,339.0,7,,1
1771,8.0,4,,1
1772,956.0,3,,2
1773,977.0,6,2525.0,3
1774,159.0,1,,1
1775,170.0,4,,1
1776,962.0,-1,246.0,3
1778,601.0,3,,1
1779,419.0,2,,0
1780,114.0,6,313.0,0
1781,919.0,16,980.0,7
1782,8.0,2,,1
1783,521.0,2,,0
1784,919.0,9,,0
1785,183.0,1,,0
1786,,0,,0
1787,253.0,5,1196.0,2
1788,561.0,4,,0
1789,979.0,5,,0
1790,979.0,6,296.0,0
1791,88.0,3,,4
1792,25.0,12,,5
1794,339.0,1,,0
1795,919.0,18,,2
1796,,1,,3
1797,601.0,11,1560.0,2
1798,88.0,2,,0
1799,835.0,7,937.0,0
1800,919.0,3,,0
1801,919.0,7,,0
1802,919.0,4,,0
1803,573.0,0,,0
1804,919.0,1,,2
1805,561.0,20,18993.0,1
1806,159.0,14,,4
1807,850.0,15,4847.0,2
1810,25.0,0,,0
1811,521.0,9,,0
1812,339.0,5,704.0,0
1813,986.0,9,398.0,3
1814,183.0,2,,0
1815,174.0,21,5593.0,4
1816,8.0,7,,5
1817,521.0,7,,2
1818,588.0,11,11533.0,0
1819,561.0,1,,0
1820,8.0,2,,0
1821,521.0,0,,2
1822,283.0,3,613.0,0
1823,183.0,12,,6
1824,979.0,4,,1
1825,364.0,2,,1
1826,5.0,26,2762.0,1
1827,,4,,1
1828,5.0,17,,3
1829,988.0,16,5904.0,0
1830,,23,,5
1831,5.0,3,,2
1832,447.0,7,,1
1833,,5,,1
1834,334.0,3,,2
1835,521.0,2,,0
1836,919.0,18,,7
1837,919.0,4,,2
1838,990.0,8,3886.0,0
1839,183.0,3,,1
1840,88.0,4,,3
1841,990.0,6,472.0,0
1842,8.0,10,,4
1843,442.0,11,,5
1844,25.0,13,3142.0,7
1845,339.0,14,,3
1846,795.0,1,,0
1847,101.0,3,,1
1848,991.0,8,1201.0,2
1849,279.0,5,,2
1850,559.0,10,15328.0,3
1852,795.0,2,,3
1853,795.0,7,644.0,2
1854,961.0,6,,0
1855,495.0,5,,2
1856,930.0,10,1192.0,2
1857,5.0,3,,2
1858,88.0,2,,5
1860,78.0,4,117.0,0
1861,279.0,2,,0
1862,840.0,10,1774.0,2
1863,993.0,5,730.0,0
1864,183.0,4,,0
1865,994.0,6,282.0,3
1866,253.0,11,1702.0,0
1867,253.0,1,,0
1868,183.0,2,,2
1869,995.0,9,,1
1870,253.0,3,441.0,0
1871,601.0,3,,2
1872,597.0,4,,1
1873,997.0,2,164.0,1
1874,996.0,4,116.0,2
1875,997.0,17,648.0,1
1876,183.0,6,,0
1877,339.0,3,,1
1878,223.0,11,,0
1879,183.0,7,,2
1880,183.0,2,,0
1881,582.0,8,1920.0,0
1882,830.0,22,,1
1883,273.0,5,962.0,10
1884,994.0,3,,5
1885,930.0,5,,1
1887,930.0,19,,1
1888,930.0,8,,3
1889,334.0,10,,2
1890,88.0,2,,1
1891,521.0,5,,0
1892,183.0,3,,5
1893,5.0,10,,0
1894,334.0,7,,0
1895,1001.0,2,365.0,3
1896,339.0,2,,4
1897,8.0,2,,1
1898,253.0,3,,2
1899,521.0,4,,0
1900,521.0,7,,0
1901,919.0,5,,1
1902,521.0,4,,0
1903,919.0,6,,1
1904,5.0,11,493.0,0
1905,334.0,2,,0
1906,5.0,7,455.0,3
1907,5.0,7,,0
1908,5.0,5,351.0,0
1909,183.0,6,,2
1910,5.0,4,,0
1911,919.0,6,,0
1912,5.0,3,286.0,7
1913,,5,,0
1914,1004.0,5,228.0,0
1915,1007.0,7,1563.0,2
1916,919.0,3,,2
1917,251.0,6,,0
1918,251.0,4,,0
1919,11.0,0,,2
1920,11.0,0,,1
1921,364.0,4,,1
1922,251.0,8,,1
1923,511.0,5,358.0,0
1924,,1,,7
1925,419.0,0,,1
1926,279.0,4,,0
1927,1011.0,18,1072.0,0
1928,251.0,11,,1
1929,,0,,8
1930,1013.0,8,,0
1931,919.0,8,,6
1932,881.0,4,,0
1933,881.0,2,,0
1934,919.0,1,,1
1935,561.0,8,1622.0,0
1936,530.0,1,,0
1937,,3,,0
1938,159.0,2,,0
1939,521.0,7,,0
1940,251.0,7,,1
1941,,2,,1
1942,183.0,4,319.0,0
1943,251.0,5,,3
1944,582.0,2,231.0,4
1945,251.0,6,,2
1946,88.0,3,,4
1947,223.0,13,,1
1948,603.0,3,,0
1949,603.0,8,,9
1950,88.0,2,,0
1951,364.0,2,,0
1952,364.0,3,,0
1953,449.0,2,,0
1954,521.0,4,,0
1955,174.0,4,194.0,0
1956,,4,,1
1957,919.0,6,,1
1958,5.0,3,,2
1959,919.0,3,,3
1960,,1,,0
1961,253.0,3,1265.0,3
1962,251.0,1,,3
1963,919.0,13,802.0,7
1964,1025.0,7,899.0,0
1965,795.0,3,,6
1966,961.0,6,334.0,1
1967,919.0,2,,0
1968,1028.0,0,,0
1969,795.0,3,,0
1970,168.0,6,262.0,1
1971,168.0,2,,0
1972,1029.0,5,864.0,1
1973,603.0,2,,0
1974,253.0,2,,0
1975,603.0,3,,0
1976,561.0,9,,1
1977,881.0,3,,0
1978,881.0,3,,0
1979,183.0,7,,0
1980,183.0,53,2985.0,0
1981,183.0,4,,0
1982,251.0,6,,1
1983,5.0,3,,0
1984,88.0,3,,2
1985,334.0,11,,0
1986,919.0,0,,1
1987,603.0,2,,0
1988,666.0,0,,1
1989,930.0,2,,0
1990,930.0,4,,0
1991,666.0,2,,3
1992,1033.0,0,,0
1993,8.0,7,,0
1994,1034.0,1,,0
1995,835.0,20,4119.0,0
1996,74.0,11,,1
1997,251.0,13,,3
1998,835.0,8,1153.0,1
1999,,3,,2
2000,,3,,0
2001,601.0,4,,0
2002,,11,5746.0,2
2003,364.0,7,,0
2004,1036.0,13,,0
2005,5186.0,3,,0
2006,485.0,3,,0
2007,1026.0,12,851.0,4
2008,253.0,3,191.0,2
2010,862.0,0,164.0,0
2012,74.0,4,,0
2013,930.0,6,,5
2016,183.0,4,,0
2017,183.0,3,,0
2018,183.0,1,,0
2019,,1,,0
2020,183.0,2,,0
2021,979.0,3,,1
2022,183.0,4,157.0,0
2023,,2,,1
2024,,3,245.0,2
2026,635.0,6,,1
2027,601.0,4,,2
2029,22.0,3,,0
2030,881.0,2,,1
2031,1048.0,3,,1
2032,1049.0,6,3393.0,5
2033,1043.0,0,,0
2034,919.0,1,,5
2035,1043.0,6,1139.0,0
2036,251.0,7,,9
2037,,8,588.0,1
2038,862.0,8,14597.0,0
2039,183.0,5,,0
2040,930.0,9,,0
2041,,5,,0
2042,930.0,20,,0
2043,930.0,5,,0
2044,,52,,0
2045,919.0,2,,0
2046,,6,,0
2048,976.0,0,,0
2049,976.0,0,,0
2050,976.0,0,,0
2051,930.0,1,,0
2053,25.0,7,,0
2054,1068.0,3,,0
2055,1036.0,2,,0
2056,187.0,4,,4
2057,919.0,4,,2
2058,919.0,11,,0
2059,1072.0,5,443.0,2
2060,881.0,3,,1
2061,183.0,11,1054.0,1
2062,253.0,8,,1
2063,401.0,0,,0
2064,401.0,2,,0
2065,521.0,1,,2
2066,956.0,9,2507.0,3
2067,442.0,12,1787.0,6
2068,601.0,8,,1
2069,521.0,7,,4
2070,364.0,3,,2
2071,449.0,2,,3
2072,5.0,13,520.0,2
2073,795.0,2,,5
2074,919.0,8,,1
2075,253.0,2,,1
2076,1076.0,0,,1
2077,5.0,21,9878.0,0
2078,511.0,4,,0
2079,511.0,2,85.0,2
2080,919.0,11,,0
2081,919.0,2,,1
2082,603.0,3,,0
2084,511.0,2,,0
2085,108.0,5,1426.0,1
2086,840.0,8,3121.0,4
2087,253.0,14,,2
2088,183.0,3,,3
2089,1080.0,57,,8
2090,183.0,5,,1
2091,862.0,3,933.0,0
2092,862.0,9,28723.0,0
2093,937.0,0,1388.0,7
2094,,12,,1
2095,,3,,2
2096,339.0,9,,1
2097,88.0,3,,3
2098,,1,,6
2099,666.0,6,2987.0,0
2100,183.0,5,,1
2101,5.0,6,,0
2102,919.0,2,,2
2103,919.0,3,,6
2104,1084.0,5,2845.0,2
2105,279.0,1,,1
2106,966.0,7,,11
2107,705.0,2,,0
2108,428.0,5,990.0,2
2110,5.0,3,,2
2111,795.0,7,990.0,4
2112,930.0,6,,9
2113,,2,,1
2114,495.0,11,,4
2115,930.0,6,,1
2116,840.0,8,5803.0,0
2117,930.0,5,,1
2118,253.0,3,,0
2119,1356.0,1,566.0,0
2120,,1,,0
2121,1090.0,7,2505.0,0
2123,795.0,3,,1
2124,170.0,2,,0
2125,74.0,26,36345.0,3
2126,,4,,1
2127,521.0,3,,1
2128,183.0,41,,2
2129,25.0,15,,1
2130,1043.0,2,298.0,0
2131,861.0,6,1849.0,2
2132,196.0,11,,0
2133,930.0,5,,0
2134,1091.0,7,3402.0,1
2135,339.0,8,,1
2136,930.0,8,,3
2137,930.0,8,,1
2138,442.0,7,,2
2139,,2,,0
2140,1094.0,4,694.0,0
2141,279.0,2,,2
2142,,7,5973.0,0
2143,601.0,2,,0
2144,364.0,2,,0
2145,919.0,6,,3
2146,1098.0,1,117.0,10
2147,919.0,13,,2
2148,401.0,2,,0
2149,5.0,22,4469.0,0
2150,74.0,17,,4
2151,,19,9462.0,3
2152,1036.0,4,,3
2153,339.0,21,,1
2154,588.0,1,292.0,2
2155,930.0,22,,1
2156,930.0,2,,0
2157,88.0,2,,3
2158,174.0,3,,0
2159,1105.0,11,,2
2160,930.0,1,,0
2163,174.0,4,,0
2166,5.0,4,,0
2167,5.0,11,709.0,3
2168,881.0,10,,11
2169,795.0,5,240.0,5
2170,1036.0,6,556.0,0
2171,1106.0,14,1742.0,1
2172,5.0,15,,3
2173,74.0,2,,3
2174,22.0,4,,2
2175,-1.0,0,,0
2176,1107.0,5,,1
2177,1107.0,6,,2
2178,930.0,5,,0
2179,88.0,17,2486.0,0
2180,881.0,9,,2
2181,1356.0,13,4122.0,2
2182,,8,1797.0,0
2183,,5,,2
2184,601.0,3,,0
2185,1106.0,5,,0
2186,930.0,8,,4
2187,339.0,6,,4
2188,930.0,8,,0
2189,339.0,1,,0
2190,,2,261.0,2
2191,174.0,3,,0
2192,956.0,0,,0
2193,1098.0,1,,3
2194,1098.0,0,,1
2195,1098.0,2,,0
2196,930.0,5,,0
2197,1117.0,7,328.0,0
2198,862.0,3,1466.0,0
2199,74.0,2,,1
2200,795.0,0,,6
2201,183.0,5,,2
2202,1112.0,3,,1
2203,1118.0,5,,0
2204,159.0,6,,2
2205,961.0,2,,0
2206,88.0,5,,1
2207,1119.0,6,,3
2208,1119.0,0,,0
2209,1119.0,6,,3
2210,1119.0,5,,0
2212,1119.0,3,,0
2213,5.0,15,3182.0,2
2214,795.0,7,170.0,3
2215,1080.0,5,,1
2216,1036.0,4,,1
2217,5.0,95,,1
2218,339.0,20,,2
2219,401.0,4,1161.0,0
2220,339.0,7,2133.0,0
2221,795.0,3,,3
2222,601.0,6,,6
2223,431.0,1,168.0,0
2224,919.0,4,,5
2225,88.0,1,,0
2226,,3,,0
2227,881.0,58,,2
2228,364.0,3,,10
2229,1122.0,4,,0
2230,1106.0,20,4294.0,0
2231,,3,,0
2232,352.0,21,,3
2233,930.0,9,,0
2234,253.0,34,4337.0,4
2235,1119.0,18,,0
2236,5.0,9,,1
2237,443.0,2,249.0,0
2238,334.0,2,,3
2239,1124.0,17,,0
2240,1124.0,4,,5
2241,1080.0,26,,1
2242,1124.0,1,,3
2243,795.0,4,,0
2244,1088.0,7,1197.0,0
2245,5.0,24,1475.0,2
2246,88.0,6,,0
2247,5.0,10,,1
2248,,6,5157.0,0
2249,561.0,5,,3
2250,930.0,6,,2
2251,1107.0,13,,2
2252,1107.0,4,,0
2253,919.0,3,,2
2254,88.0,0,,0
2255,1122.0,2,,0
2256,18462.0,2,2230.0,1
2257,930.0,2,,2
2258,862.0,1,288.0,6
2259,183.0,3,824.0,0
2260,196.0,1,,2
2261,1124.0,1,,4
2262,1133.0,0,2536.0,4
2263,1124.0,2,,10
2264,1134.0,3,489.0,3
2265,930.0,4,,2
2266,1124.0,3,,16
2267,930.0,3,,0
2268,183.0,0,,2
2269,1135.0,3,531.0,8
2270,266.0,8,,1
2272,71.0,71,24738.0,2
2274,930.0,1,,1
2275,1137.0,6,286.0,2
2277,919.0,1,,4
2278,442.0,47,,1
2279,919.0,1,,1
2280,1107.0,4,,4
2281,,16,,15
2282,253.0,0,130.0,10
2283,334.0,2,,0
2284,919.0,7,,1
2285,495.0,8,,3
2286,1118.0,10,,1
2287,1122.0,108,,6
2288,795.0,0,,0
2289,919.0,5,,0
2290,743.0,6,2663.0,0
2291,138.0,9,1672.0,0
2292,159.0,1,,3
2293,,5,,1
2294,1144.0,5,228.0,2
2296,1146.0,7,569.0,0
2297,530.0,5,,1
2298,795.0,5,271.0,9
2299,795.0,18,422.0,0
2300,795.0,2,,2
2301,485.0,2,,0
2302,5.0,4,,0
2303,183.0,10,,0
2304,183.0,3,,3
2305,930.0,4,,0
2306,1150.0,28,3610.0,2
2307,930.0,23,,4
2308,319.0,7,,0
2309,1124.0,12,,0
2310,183.0,1,,0
2312,582.0,1,,0
2314,279.0,6,,4
2315,132.0,3,534.0,1
2316,1134.0,0,,7
2317,887.0,21,,0
2318,887.0,6,,3
2319,1080.0,3,,0
2320,364.0,1,,0
2321,,0,,1
2322,795.0,0,,3
2323,1167.0,6,127.0,0
2324,74.0,4,,0
2325,10229.0,3,,1
2326,1114.0,2,293.0,3
2327,10229.0,1,,0
2328,861.0,12,1426.0,4
2329,,1,,1
2330,159.0,6,,4
2331,183.0,0,,0
2332,887.0,21,,0
2333,887.0,7,,0
2334,887.0,6,,1
2335,229.0,8,1114.0,3
2336,887.0,0,,0
2337,977.0,2,1534.0,4
2338,364.0,7,,1
2340,88.0,2,,1
2342,307.0,12,,1
2343,1185.0,3,331.0,0
2344,1150.0,32,12383.0,1
2345,279.0,3,,3
2346,5.0,26,,2
2347,930.0,11,,0
2348,8.0,15,795.0,4
2349,196.0,2,,0
2350,1150.0,9,2263.0,3
2351,887.0,2,,0
2352,795.0,11,887.0,1
2353,795.0,13,,2
2354,1036.0,1,,0
2355,88.0,5,,4
2356,887.0,40,3214.0,12
2357,1076.0,1,,0
2358,74.0,9,8826.0,0
2359,88.0,8,,0
2360,930.0,17,,0
2361,930.0,3,,0
2362,88.0,10,,7
2363,,8,,0
2364,1118.0,1,,0
2365,1124.0,5,,41
2366,1124.0,3,,0
2367,159.0,7,,12
2368,881.0,3,,0
2369,1122.0,6,,12
2370,1126.0,5,237.0,0
2371,930.0,5,,1
2372,521.0,4,,2
2373,887.0,5,,1
2374,1154.0,11,3843.0,1
2375,930.0,18,,2
2376,881.0,2,,0
2377,795.0,9,2014.0,4
2378,1197.0,0,,1
2379,1106.0,46,4449.0,1
2380,1106.0,4,,1
2381,511.0,0,,1
2382,352.0,2,,2
2383,976.0,2,,0
2384,722.0,2,300.0,0
2385,199.0,6,283.0,3
2386,561.0,1,,3
2387,159.0,5,,0
2388,1036.0,2,,2
2389,5.0,5,,0
2390,196.0,6,2551.0,0
2391,1195.0,15,10445.0,0
2392,196.0,4,,3
2394,1146.0,9,,2
2395,401.0,3,,0
2396,196.0,8,,0
2397,511.0,7,2105.0,5
2398,352.0,1,,3
2399,869.0,0,,1
2400,1201.0,1,,3
2401,364.0,10,1270.0,1
2402,,9,,0
2403,795.0,1,,0
2404,795.0,2,,0
2405,1195.0,4,396.0,0
2406,183.0,4,,4
2407,8.0,2,,0
2408,495.0,3,,5
2409,930.0,16,,1
2410,253.0,8,541.0,0
2411,603.0,10,,8
2412,5.0,4,,3
2413,1137.0,4,,1
2415,919.0,30,,3
2416,88.0,0,,0
2417,88.0,0,,0
